0.000, Bid:,0,Ask:,0,
70.550, Bid:,8,199,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,333,1,346,1,356,1,374,1,417,1,469,1,
70.575, Bid:,8,199,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,333,1,346,1,356,1,361,1,417,1,469,1,
70.675, Bid:,8,199,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,327,1,333,1,346,1,361,1,417,1,469,1,
70.925, Bid:,8,199,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,327,1,333,1,346,1,417,1,422,1,469,1,
70.950, Bid:,8,199,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,327,1,333,1,346,1,417,1,422,1,427,1,
71.050, Bid:,8,197,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,323,1,327,1,333,1,346,1,417,1,422,1,427,1,
71.275, Bid:,8,197,1,246,1,250,1,263,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,327,1,333,1,346,1,417,1,422,1,427,1,
71.375, Bid:,8,43,1,197,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,327,1,333,1,346,1,417,1,422,1,427,1,
71.425, Bid:,8,43,1,197,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,327,1,329,1,346,1,417,1,422,1,427,1,
71.450, Bid:,8,43,1,44,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,327,1,329,1,346,1,417,1,422,1,427,1,
71.750, Bid:,8,43,1,44,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,329,1,346,1,365,1,417,1,422,1,427,1,
71.800, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,329,1,346,1,365,1,417,1,422,1,427,1,
72.000, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,329,1,346,1,417,1,419,1,422,1,427,1,
72.075, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,321,1,329,1,346,1,360,1,419,1,422,1,427,1,
72.250, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,314,1,321,1,329,1,346,1,360,1,422,1,427,1,
72.600, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,314,1,321,1,329,1,360,1,367,1,422,1,427,1,
72.650, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,367,1,422,1,427,1,
72.675, Bid:,8,43,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
72.725, Bid:,8,127,1,246,1,250,1,258,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
72.950, Bid:,8,127,1,181,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
73.325, Bid:,8,181,1,230,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
73.400, Bid:,8,133,1,230,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
73.425, Bid:,7,133,1,246,2,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,427,1,
73.575, Bid:,7,133,1,246,2,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,360,1,384,1,422,1,497,1,
73.625, Bid:,7,133,1,246,2,250,1,286,1,287,1,300,1,304,1,Ask:,7,311,1,312,1,321,1,329,2,384,1,422,1,497,1,
73.675, Bid:,7,133,1,246,2,250,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,384,1,409,1,422,1,497,1,
73.750, Bid:,8,133,1,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,384,1,409,1,422,1,497,1,
73.775, Bid:,8,133,1,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,357,1,384,1,409,1,497,1,
73.825, Bid:,8,133,1,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,357,1,384,1,468,1,497,1,
73.900, Bid:,8,133,1,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,8,311,1,312,1,321,1,329,1,357,1,388,1,468,1,497,1,
74.125, Bid:,7,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,329,1,357,1,388,1,468,1,497,1,
74.150, Bid:,7,246,1,250,1,271,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,329,1,357,1,388,1,397,1,468,1,
74.250, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,329,1,357,1,388,1,397,1,468,1,
74.350, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,357,1,388,1,397,1,468,1,
74.550, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,357,1,388,1,430,1,468,1,
74.600, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,388,1,430,1,456,1,468,1,
74.725, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,411,1,430,1,456,1,468,1,
74.825, Bid:,7,203,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,335,1,430,1,456,1,468,1,
74.850, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,335,1,430,1,456,1,468,1,
74.875, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,321,1,324,1,335,1,456,1,468,1,487,1,
74.900, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,318,1,324,1,335,1,456,1,468,1,487,1,
75.225, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,318,1,324,1,335,1,396,1,468,1,487,1,
75.400, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,318,1,324,1,335,1,396,1,429,1,468,1,
75.575, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,318,1,324,1,335,1,396,1,407,1,468,1,
75.600, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,335,1,347,1,396,1,407,1,468,1,
75.775, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,335,1,347,1,369,1,396,1,407,1,
75.900, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,328,1,335,1,347,1,369,1,407,1,
75.925, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,335,1,347,1,369,1,407,1,408,1,
76.250, Bid:,7,178,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,347,1,369,1,389,1,407,1,408,1,
76.375, Bid:,7,196,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,347,1,369,1,389,1,407,1,408,1,
76.575, Bid:,7,196,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,347,1,369,1,389,1,408,1,443,1,
76.925, Bid:,7,196,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,318,1,324,1,347,1,369,2,389,1,408,1,
76.975, Bid:,7,110,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,318,1,324,1,347,1,369,2,389,1,408,1,
77.000, Bid:,7,110,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,318,1,324,1,344,1,347,1,369,2,389,1,
77.025, Bid:,7,49,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,318,1,324,1,344,1,347,1,369,2,389,1,
77.725, Bid:,7,49,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,344,1,347,1,369,1,389,1,421,1,
77.875, Bid:,7,49,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,337,1,347,1,369,1,389,1,421,1,
77.925, Bid:,7,49,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,337,1,347,1,369,1,417,1,421,1,
78.000, Bid:,7,49,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,337,1,369,1,417,1,421,1,486,1,
78.150, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,337,1,369,1,417,1,421,1,486,1,
78.225, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,337,1,369,1,421,1,475,1,486,1,
78.700, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,394,1,421,1,475,1,486,1,
79.000, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,394,1,421,1,463,1,486,1,
79.025, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,358,1,369,1,421,1,463,1,486,1,
79.375, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,358,1,369,1,413,1,463,1,486,1,
79.475, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,413,1,463,1,486,1,493,1,
79.500, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,6,318,2,324,1,369,1,413,1,463,1,493,1,
79.575, Bid:,7,246,1,250,1,253,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,379,1,413,1,463,1,493,1,
79.650, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,379,1,413,1,463,1,493,1,
79.750, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,334,1,369,1,379,1,413,1,493,1,
79.900, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,334,1,369,1,379,1,413,1,476,1,
79.925, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,334,1,369,1,413,1,476,1,495,1,
80.375, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,334,1,369,1,413,1,415,1,495,1,
80.475, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,334,1,369,1,413,1,429,1,495,1,
80.600, Bid:,7,107,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,413,1,429,1,454,1,495,1,
80.800, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,413,1,429,1,454,1,495,1,
81.000, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,413,1,454,1,485,1,495,1,
81.050, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,341,1,369,1,413,1,454,1,485,1,
81.200, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,341,1,369,1,413,1,419,1,454,1,
81.525, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,391,1,413,1,419,1,454,1,
81.650, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,391,1,413,1,454,1,459,1,
81.700, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,369,1,391,1,413,1,454,1,476,1,
81.750, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,356,1,369,1,391,1,413,1,454,1,
81.800, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,317,1,318,1,324,1,369,1,391,1,413,1,454,1,
81.825, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,317,1,318,1,324,1,369,1,391,1,413,1,438,1,
81.950, Bid:,7,59,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,317,1,318,1,324,1,369,1,391,1,425,1,438,1,
82.025, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,317,1,318,1,324,1,369,1,391,1,425,1,438,1,
82.250, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,338,1,369,1,391,1,425,1,438,1,
82.275, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,318,1,324,1,338,1,369,1,391,1,425,1,469,1,
82.300, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,316,1,324,1,338,1,369,1,391,1,425,1,469,1,
82.375, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,316,1,320,1,338,1,369,1,391,1,425,1,469,1,
82.425, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,316,1,320,1,338,1,369,1,382,1,391,1,469,1,
82.450, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,316,1,320,1,338,1,369,1,382,1,391,1,414,1,
82.500, Bid:,7,43,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,316,1,320,1,338,1,369,1,391,1,414,1,
82.550, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,316,1,320,1,338,1,369,1,391,1,414,1,
82.600, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,316,1,319,1,338,1,369,1,391,1,414,1,
82.825, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,338,1,369,1,391,1,414,1,
83.250, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,391,1,414,1,487,1,
83.275, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,343,1,369,1,414,1,487,1,
83.300, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,414,1,485,1,487,1,
83.975, Bid:,7,139,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,414,1,446,1,487,1,
84.200, Bid:,7,154,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,414,1,446,1,487,1,
84.575, Bid:,7,142,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,414,1,446,1,487,1,
84.725, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,414,1,446,1,487,1,
84.925, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,346,1,369,1,414,1,487,1,
84.975, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,346,1,414,1,479,1,487,1,
85.100, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,312,1,315,1,319,1,346,1,479,1,487,1,
85.325, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,312,1,315,1,319,1,344,1,346,1,487,1,
85.650, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,344,1,346,1,445,1,487,1,
85.850, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,324,1,344,1,346,1,445,1,
85.975, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,324,1,346,1,425,1,445,1,
86.250, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,324,1,334,1,346,1,425,1,
86.300, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,334,1,346,1,383,1,425,1,
86.325, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,334,1,346,1,415,1,425,1,
86.400, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,346,1,415,1,425,1,436,1,
86.475, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,346,1,373,1,425,1,436,1,
86.525, Bid:,7,246,1,250,1,270,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,373,1,425,1,436,1,
86.825, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,310,1,315,1,319,1,369,1,373,1,425,1,436,1,
87.350, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,369,1,373,1,390,1,425,1,436,1,
87.500, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,369,1,373,1,380,1,390,1,436,1,
87.575, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,345,1,369,1,373,1,390,1,436,1,
88.300, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,345,1,369,1,373,1,388,1,436,1,
88.425, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,345,1,369,1,373,1,436,1,442,1,
88.550, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,369,1,373,1,401,1,436,1,442,1,
88.675, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,373,1,401,1,436,1,442,1,493,1,
88.775, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,316,1,319,1,373,1,401,1,436,1,493,1,
88.925, Bid:,7,24,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,316,1,319,1,373,1,401,1,436,1,469,1,
89.525, Bid:,7,69,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,316,1,319,1,373,1,401,1,436,1,469,1,
89.675, Bid:,7,69,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,316,1,319,1,331,1,373,1,436,1,469,1,
89.925, Bid:,7,69,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,331,1,373,1,401,1,436,1,469,1,
90.125, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,331,1,373,1,401,1,436,1,469,1,
91.175, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,331,1,401,1,436,1,469,1,486,1,
91.275, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,331,1,401,1,403,1,436,1,469,1,
91.325, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,326,1,331,1,401,1,436,1,469,1,
91.350, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,326,1,331,1,436,1,469,1,480,1,
91.625, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,330,1,331,1,436,1,469,1,480,1,
91.725, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,331,1,436,1,469,2,480,1,
91.825, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,331,1,363,1,436,1,469,2,
92.300, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,361,1,363,1,436,1,469,2,
92.500, Bid:,7,169,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,361,1,363,1,424,1,469,2,
92.850, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,361,1,363,1,424,1,469,2,
92.900, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,315,1,319,1,361,1,363,1,465,1,469,2,
93.250, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,361,1,363,1,465,1,469,1,491,1,
93.300, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,361,1,452,1,465,1,469,1,491,1,
93.400, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,361,1,382,1,452,1,465,1,469,1,
93.475, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,361,1,382,1,452,1,461,1,469,1,
93.825, Bid:,7,86,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,333,1,361,1,382,1,452,1,469,1,
93.950, Bid:,7,242,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,333,1,361,1,382,1,452,1,469,1,
93.975, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,333,1,361,1,382,1,452,1,469,1,
94.050, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,333,1,361,1,427,1,452,1,469,1,
94.150, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,361,1,427,1,447,1,452,1,469,1,
94.175, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,319,1,427,1,447,1,452,1,469,1,488,1,
94.225, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,447,1,452,1,469,1,488,1,
94.250, Bid:,7,192,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,353,1,447,1,452,1,469,1,
94.350, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,353,1,447,1,452,1,469,1,
94.450, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,333,1,353,1,447,1,469,1,
94.550, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,333,1,352,1,353,1,447,1,
94.625, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,319,1,352,1,353,1,447,1,478,1,
94.700, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,317,1,352,1,353,1,447,1,478,1,
94.800, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,312,1,315,1,317,1,352,1,447,1,451,1,478,1,
95.075, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,317,1,320,1,352,1,447,1,451,1,478,1,
95.300, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,317,1,320,1,352,1,409,1,451,1,478,1,
95.475, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,316,1,317,1,320,1,352,1,409,1,478,1,
95.575, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,315,1,317,1,320,1,352,1,409,1,456,1,478,1,
95.700, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,317,1,320,1,352,1,409,1,456,1,478,1,
95.750, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,317,1,352,1,389,1,409,1,456,1,478,1,
95.775, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,317,1,352,1,389,1,409,1,420,1,478,1,
96.125, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,317,1,352,1,389,1,409,1,420,1,469,1,
96.600, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,352,1,389,1,409,1,420,1,469,1,
96.950, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,409,1,420,1,
97.100, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,412,1,420,1,
97.325, Bid:,7,131,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,393,1,412,1,
97.575, Bid:,7,53,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,393,1,412,1,
97.800, Bid:,7,53,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,338,1,352,1,389,1,393,1,412,1,
97.825, Bid:,7,53,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,338,1,352,1,389,1,393,1,466,1,
98.025, Bid:,7,53,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,393,1,466,1,
98.075, Bid:,7,198,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,393,1,466,1,
98.200, Bid:,7,198,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,466,1,499,1,
98.375, Bid:,7,198,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,437,1,466,1,
98.425, Bid:,7,18,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,389,1,437,1,466,1,
98.875, Bid:,7,18,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,367,1,389,1,466,1,
99.075, Bid:,7,18,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,6,314,2,315,1,339,1,352,1,367,1,389,1,
99.150, Bid:,7,18,1,246,1,250,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,367,1,389,1,474,1,
99.200, Bid:,7,246,1,250,1,257,1,286,1,287,1,300,1,304,1,Ask:,7,314,1,315,1,339,1,352,1,367,1,389,1,474,1,
